yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2008,AL,DET,DET,C,5,162,81,74,88,N,N,N,N,821,5641,1529,293,41,200,572,1076,63,31,44,44,857,786,4.9,1,2,34,4335,1541,172,644,991,113,172,0.981,Detroit Tigers,Comerica Park,3202645,103,103,DET,DET,DET
2008,NL,FLO,FLA,E,3,161,81,84,77,N,N,N,N,770,5499,1397,302,28,208,543,1371,76,28,69,46,767,707,4.43,2,8,36,4306,1421,161,586,1127,117,122,0.98,Florida Marlins,Dolphin Stadium,1335076,101,101,FLA,FLO,FLO
2008,NL,HOU,HOU,C,3,161,80,86,75,N,N,N,N,712,5451,1432,284,22,167,449,1051,114,52,52,41,743,691,4.36,4,13,48,4276,1453,197,492,1095,67,142,0.989,Houston Astros,Minute Maid Park,2779487,98,98,HOU,HOU,HOU
2008,AL,KCA,KCR,C,4,162,81,75,87,N,N,N,N,691,5608,1507,303,28,120,392,1005,79,38,50,36,781,720,4.48,2,8,44,4337,1473,159,515,1085,96,159,0.984,Kansas City Royals,Kauffman Stadium,1578922,98,100,KCR,KCA,KCA
2008,AL,LAA,ANA,W,1,162,81,100,62,Y,N,N,N,765,5540,1486,274,25,159,481,987,129,48,52,50,697,644,3.99,7,10,66,4354,1455,160,457,1106,91,159,0.985,Los Angeles Angels of Anaheim,Angel Stadium,3336747,103,102,LAA,ANA,ANA
2008,NL,LAN,LAD,W,1,162,81,84,78,Y,N,N,N,700,5506,1455,271,29,137,543,1032,126,43,43,38,648,591,3.68,5,11,35,4342,1381,123,480,1205,101,138,0.984,Los Angeles Dodgers,Dodger Stadium,3730553,98,97,LAD,LAN,LAN
2008,NL,MIL,MIL,C,2,162,81,90,72,N,Y,N,N,750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,Milwaukee Brewers,Miller Park,3068458,98,98,MIL,ML4,MIL
2008,AL,MIN,MIN,C,2,163,81,88,75,N,N,N,N,829,5641,1572,298,49,111,529,979,102,42,36,72,745,675,4.16,5,10,42,4377,1568,183,406,995,108,168,0.982,Minnesota Twins,Hubert H Humphrey Metrodome,2302431,96,96,MIN,MIN,MIN
2008,AL,NYA,NYY,E,3,162,81,89,73,N,N,N,N,789,5572,1512,289,20,180,535,1015,118,39,80,39,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.986,New York Yankees,Yankee Stadium II,4298655,103,102,NYY,NYA,NYA
2008,NL,NYN,NYM,E,2,162,81,89,73,N,N,N,N,799,5606,1491,274,38,172,619,1024,138,36,39,49,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,126,0.986,New York Mets,Shea Stadium,4042045,99,98,NYM,NYN,NYN
2008,AL,OAK,OAK,W,3,161,81,75,86,N,N,N,N,646,5451,1318,270,23,125,574,1226,88,21,48,35,690,640,4.01,4,7,33,4305,1364,135,576,1061,98,169,0.984,Oakland Athletics,McAfee Coliseum,1665256,95,95,OAK,OAK,OAK
2008,NL,PHI,PHI,E,1,162,81,92,70,Y,N,Y,Y,799,5509,1407,291,36,214,586,1117,136,25,67,40,680,625,3.88,4,11,47,4349,1444,160,533,1081,90,142,0.985,Philadelphia Phillies,Citizens Bank Park,3422583,103,102,PHI,PHI,PHI
2008,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,735,5628,1454,314,21,153,474,1039,57,19,59,51,884,822,5.08,3,7,34,4365,1631,176,657,963,107,179,0.983,Pittsburgh Pirates,PNC Park,1609076,96,98,PIT,PIT,PIT
2008,NL,SDN,SDP,W,5,162,81,63,99,N,N,N,N,637,5568,1390,264,27,154,518,1259,36,17,53,46,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,149,0.986,San Diego Padres,Petco Park,2427535,88,88,SDP,SDN,SDN
2008,AL,SEA,SEA,W,4,162,81,61,101,N,N,N,N,671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,Seattle Mariners,Safeco Field,2329702,97,97,SEA,SEA,SEA
2008,NL,SFN,SFG,W,4,162,81,72,90,N,N,N,N,640,5543,1452,311,37,94,452,1044,108,46,48,44,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,129,0.983,San Francisco Giants,AT&T Park,2863837,102,103,SFG,SFN,SFN
2008,NL,SLN,STL,C,4,162,81,86,76,N,N,N,N,779,5636,1585,283,26,174,577,985,73,32,42,44,725,677,4.19,2,7,42,4362,1517,163,496,957,85,156,0.986,St. Louis Cardinals,Busch Stadium III,3432917,99,99,STL,SLN,SLN
2008,AL,TBA,TBD,E,1,162,81,97,65,Y,N,Y,N,774,5541,1443,284,37,180,626,1224,142,50,68,52,671,618,3.82,7,12,52,4373,1349,166,526,1143,90,153,0.985,Tampa Bay Rays,Tropicana Field,1811986,101,101,TBR,TBA,TBA
2008,AL,TEX,TEX,W,2,162,81,79,83,N,N,N,N,901,5728,1619,376,35,194,595,1207,81,25,63,54,967,860,5.37,6,8,36,4326,1647,176,625,963,132,191,0.978,Texas Rangers,Rangers Ballpark in Arlington,1945677,102,102,TEX,TEX,TEX
2008,AL,TOR,TOR,E,4,162,81,86,76,N,N,N,N,714,5503,1453,303,32,126,521,938,80,27,59,56,610,561,3.49,15,13,44,4340,1330,134,467,1184,84,137,0.986,Toronto Blue Jays,Rogers Centre,2399786,98,97,TOR,TOR,TOR
2008,NL,WAS,WSN,E,5,161,80,59,102,N,N,N,N,641,5491,1376,269,26,117,534,1095,81,43,67,36,825,742,4.66,2,8,28,4302,1496,190,588,1063,123,143,0.98,Washington Nationals,Nationals Park,2320400,99,100,WSN,MON,WAS
